	SRR3992955	SRR3992956	SRR3992957	SRR3992958	SRR3992959	SRR3992960	SRR3992961	SRR3992962	SRR3992963	SRR3992964	SRR3992965	SRR3992966	SRR3992967	SRR3992968	SRR3992969	SRR3992970	SRR3992971	SRR3992972	SRR3992973	SRR3992974	SRR3992975	SRR3992976	SRR3992977	SRR3992978	SRR3992979	SRR3992980	SRR3992981	SRR3992982	SRR3992983	SRR3992984	SRR3992985	SRR3992986	SRR3992987	SRR3992988	SRR3992989	SRR3992990	SRR3992991	SRR3992992	SRR3992993	SRR3992994	SRR3992995	SRR3992996	SRR3992997	SRR3992998	SRR3992999	SRR3993000	SRR3993001	SRR3993002	SRR3993003	SRR3993004	SRR3993005	SRR3993006	SRR3993007	SRR3993008	SRR3993009	SRR3993010	SRR3993011	SRR3993012	SRR3993013	SRR3993014	SRR3993015	SRR3993016	SRR3993017	SRR3993018	SRR3993019	SRR3993020	SRR3993021	SRR3993022	SRR3993023	SRR3993024	SRR3993025	SRR3993026	SRR3993027	SRR3993028	SRR3993029	SRR3993030	SRR3993031	SRR3993032	SRR3993033	SRR3993034	SRR3993035	SRR3993036	SRR3993037	SRR3993038	SRR3993039	SRR3993040	SRR3993041	SRR3993042	SRR3993043	SRR3993044	SRR3993045	SRR3993046	SRR3993047	SRR3993048	SRR3993049	SRR3993050	SRR3993051	SRR3993052	SRR3993053	SRR3993054	SRR3993055	SRR3993056	SRR3993057	SRR3993058	SRR3993059	SRR3993060	SRR3993061	SRR3993062	SRR3993063	SRR3993064
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_varians	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	0.00429	0.07318	0	0.01873	0.04385	0.18575	0.04708	0.00257	0.03876	0.02659	0.11165	0.09664	0.00722	0.13493	0.00903	0	0.01736	0	0.09159	0	0.02013	0.01225	0.02279	0.00038	0.00708	0.05304	0	0.05801	0.00803	0.01855	0	0.0358	0.01883	0	0	0	0.09254	0.08594	0.04726	0.01798	0.01849	0	0.00251	0.01422	0	0.00674	0.08969	0.00465	0.01916	0.02058	0.02043	0.00672	0.02025	0.02953	0.01234	0.00576	0.01752	0.01213	0.00962	0.07686	0.02989	0.0889	0.16678	0.13575	0.00577	0.01078	0	0.01394	0.02857	0.01203	0	0.00855	0	0.01271	0.03583	0.03164	0.01937	0.01716	0	0.08016	0.01871	0.05065	0.00798	0.00679	0	0.06405	0.05907	0.13272	0.16355	0.01672	0	0.05087	0.05202	0.07149	0.07266	0.0531	0.10855	0.02114	0.03299	0.0544	0.09228	0.07554	0.16684	0.82995	0.08804	0.05281	0.1271	0.02001	0.01236	0.15462
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris	0.00407	0.01167	0	0	0.00605	0	0	0	0	0	0.01424	0.07266	0	0	0.01263	0.03875	0.00072	0	0.00356	0	0.00266	0	0	0	0	0	0	0	0	0	0.00703	0.0023	0.00309	0	0.01636	0.00126	0.01069	0.00605	0	0	0.05155	0	0.0041	0	0.04587	0.00433	0	0	0	0	0.01566	0	0.00378	0	0	0	0.01335	0	0.00768	0.00887	0	0	0	0.00396	0	0.00177	0	0.00277	0	0.00273	0.00211	0	0	0	0	0.02398	0.03837	0	0.04084	0.03291	0.00142	0	0	0	0	0.01418	0	0	0	0	0	0	0.00312	0	0	0	0	0	0	0	0.00498	0	0.05268	0.16067	0	0	0.02392	0	0	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238	0.00403	0	0	0.00244	0	0	0.16622	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00438	0	0	0.0135	0	0.10398	0.30202	0.02906	0	0	0	0.0039	0.01599	0	0	0	0	0	0	0	0.00099	0	0	0.00314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01944	0.13245	0	0	0	0	0	0	0	0	0	0	0.0399	0	0	0	0.08742	0	0.18211	0	0.08848	0	0.0164	0.26399	0	0	0	0.0097	0	0	0	0.02607	0	0.00805	0	0.26867	0.01398	0.01794	0.05949	0.20238	0	0.37568	0	0	0.00229	0.00311	0	0.26515	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	0.0036	0.04939	0.22068	0	0	0.22098	0	0	0	0	0	0.02459	0	0	0.00558	0	0	0.05127	0	0	0	0	0	0	0	0	0	0	0	0.01503	0	0.00827	0	0	0.06722	0	0.12001	0.17563	0.00682	0	0.0287	0	0	0	0	0.00915	0.03928	0	0	0	0.01777	0	0	0	0	0	0	0	0.02971	0	0.0049	0	0	0.00094	0.01037	0	0	0	0	0	0	0	0	0	0	0.01345	0	0	0.01323	0	0	0	0	0.00091	0.00139	0	0	0	0.14251	0	0	0	0	0	0.01335	0	0	0	0	0	0.00345	0	0	0.02602	0.00593	0.00553	0	0	0	0.07246
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	0.00257	0.00225	0	0	0	0.01786	0	0	0	0	0	0.02092	0	0	0.01014	0	0	0.0283	0	0	0	0.00603	0	0	0	0.00395	0	0	0	0.04299	0	0.01794	0	0	0.05525	0	0.08241	0.14343	0	0	0.01019	0	0	0	0	0.24938	0.08223	0	0	0	0.02271	0	0	0	0	0	0	0	0.03633	0	0.00331	0	0	0	0.00498	0	0	0.00663	0	0.00558	0	0	0	0	0	0.00644	0.01239	0	0.63324	0.00163	0	0	0	0	0.00693	0	0	0	0	0	0.03702	0	0.00844	0	0.00628	0	0	0	0	0	0.04303	0	0	0.02931	0	0	0	0.00315	0	0.16245
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	0.00238	0	0.00849	0.97066	0.60675	0.06982	0.00925	1.50161	0.39452	11.64406	0.12266	8.27214	2.09711	0.99036	0.02814	0.10674	0.11815	0.04611	8.99831	7.76175	0.04051	0.06317	0.0026	0.06647	0.23026	0.24173	0.85474	0.13507	0.16189	12.62342	31.02372	0.24765	22.44664	5.04111	0.02907	0.30812	0.12309	0.18148	4.48506	0.41201	0.08518	0.26374	0.05279	0.00757	0.02967	0.32867	0.01495	0.13407	0.08391	0.00795	0.15244	0.32076	2.64374	0.60056	0	0.00193	0	7.20238	0	0.12152	0.21993	0.16486	0.74084	0.17304	20.79555	22.00891	1.15163	11.77348	4.17439	0.6054	0.07992	0.14618	0.50449	5.57696	0.80489	0.02371	0.03292	0.2934	0.38593	0.04144	12.61489	0.37272	20.71435	0.23644	0.12683	0.00215	0.03251	0.13746	0.0535	0.1412	0.00486	0.07807	2.06806	0.05543	0.13683	0.39015	1.84678	0.29765	16.7521	0.03194	0.12983	0.80439	0.38639	3.62086	0.0999	0.07207	0.10244	8.11302	0.06752	0.08831
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0.00149	0	0	0.001	0	0	0.00436	0.0108	0.00645	0.00107	0.0249	0.00694	0	0	0.00281	0.01091	0.00523	0	0.00134	0	0.00177	0	0	0.00792	0.00863	0.01957	0.0207	0	0.00356	0.00458	0	0.00086	0.00142	0	0	0	0.02408	0.01081	0.00602	0.01084	0.00876	0	0.00295	0.0044	0	0	0	0.00761	0.00283	0.0161	0.00457	0	0.00723	0.00137	0.01503	0.00203	0.00519	0.00717	0.00059	0.00391	0	0.00077	0	0	0	0.00317	0	0.00065	0.00086	0.00586	0	0.00144	0.0163	0.0346	0.04426	0.01215	0.00222	0.0131	0	0	0	0.00645	0.01015	0.01247	0.00418	0	0.00055	0.01879	0	0.00442	0.001	0.00086	0	0.0048	0	0	0.00916	0.00933	0	0	0	0.00078	0	0.0056	0.00093	0.00178	0.0203	0	0	0.00104
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	0.00098	0.21145	0.00946	0.12436	0.37919	0	1.2488	0.62011	0.33084	0.02069	0.32178	1.17104	0.5765	0.00042	0.09018	0.52172	0.15604	0.01032	2.18933	3.11806	0.01563	0.0163	0.12217	0.40118	0.18592	0.52281	0.13381	0	0.03248	0.00854	0	0.09216	2.57862	1.70236	0.00227	0.03519	0.24225	0.24483	1.35625	0.48599	0.32209	0.00991	0.00588	0.00352	0.00042	0.09527	0.1231	0.03874	0.03003	0	0.01561	0.0476	0.22308	0.49625	0	0	0.00065	0.58955	0	0.06673	0.08608	0.00275	0.41706	0.16819	1.21961	0.54873	0.68631	1.05617	0.64682	0.14524	0.01316	0.01498	0.0473	0.10035	0.21219	0	0.01143	0.2226	0.00242	0.02203	0.51301	0.01148	2.09654	0.04637	0.18973	0.01014	0.00699	0.08897	0.57075	0.09915	4e-04	0.25732	0.21087	0.01947	0.21934	1.11687	0.03496	0.0972	2.82406	0.66682	0.24505	2.99437	0.46734	1.4552	0.45105	0.02491	0.09991	0.60407	0.04979	0.0219
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	0.00074	0.0016	0	0.15027	0	0.0015	0.00861	0.00248	1.69367	1.58274	0.45462	0.12075	0.21361	0	0.00093	0	0.03206	0	3.62383	0	0	0	0	0.01083	0	0.18753	0	0.37275	0	0.24094	12.93736	0.03323	1.10949	0.00135	0	0.27413	0.25976	0.02239	0.02746	0.04321	0	0.01802	0.00628	0	0.0026	0.00357	0.00237	0.00279	0.0081	0	0.01365	0.00164	0.10941	0.25926	0.00212	0	0	0.1022	0	0.01594	0.10502	7.6299	0.03753	0.00372	0.01012	0.22915	0.12333	0.31926	2.61192	1.34938	0.01094	5.11061	0.10303	0.07701	0.10062	0	0.01137	0.00374	0.00157	0.00414	0.00156	0.7161	0.03042	0.02363	0.04265	0.01084	0.02183	0.01307	0	0.0012	0.00076	0.01326	0.00238	0.01441	0.01838	0.15212	0.02081	0.01625	0.7967	0.00271	0.18933	1.23482	0.00424	7.55015	0.00199	0.00253	0.62672	0.20365	0.00326	0.00079
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum	0.00057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01384	0.08564	0	0	0	0	0	0	0	0	0	0	0	0.11543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_infantium	5e-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599	0	0	0.00847	0	0.01757	0.01878	0	0	0	0	0	0	0	0.00447	0.0013	0	0	0	0.0057	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00265	0	0	0.00262	0	0	0	0	0	0	0	0	0	0.02074	0	0	0	0	0	0.00207	0	0	0	0	0	0	0	0	0	0	0.00385	0	0	0	0.0219
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38	0.00027	0	0.048	0	0.08844	0.0069	0.02311	0	0	0.00467	0	0.17997	0	1.40458	0.12274	0	0	0	0	0	0	0	0	0	0	0.0019	0	0.31238	0	0.04568	0	0.13198	0.10008	0	0	0	0	0	0.01128	0	0.01963	0	0	0	0	0.01955	0	0.00947	0.0203	0	0	0.02624	0.02718	0.02422	0	0	0	0.02323	0.14158	0.58628	0.10992	0.02238	0.04511	0.12723	0.4949	0	0	0.02715	0.00321	0.31723	0	0.25446	0	0.00304	0.08848	0	0	0	0.30146	0.39199	1.11114	0.09858	0.07461	0.05101	0.12402	0.36453	0.01253	1.45144	0	0.01936	0	0.31003	0.23071	0.01323	0.01106	0	0	0	0.06325	0.03658	0.16251	0.05162	0.03527	0	0	0.01552	0.16749	0.19075	0.0113	0.123
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	0.00017	0.62077	0.39966	0.0133	0.3927	0.13264	0.01087	0	0.018	0.01166	0.24684	0.16953	0	0	0.00327	0	0	0	0.01125	0.01019	0	0	0.03339	0	0.12401	0.01137	0	0	0	0	0	0.34835	2.93562	0	0.0156	0.12334	0.5118	0.78249	0.27149	0.00294	0.04391	0.01147	0.00315	0	0.42419	0.04419	0.09382	0.00563	0.01297	0.08838	0.82258	0.02692	1.1623	0.69953	0.00717	0	0.01428	0.66516	0.43433	0.03254	2.75727	1.84843	0.0858	0.17809	0	0.77853	0	0.34338	0.01832	0	0	0.05981	0.05005	0.43095	0.06351	0.02789	0.00796	0	0.73328	0.34914	0	0.70642	0.01942	1.04965	1.24697	0	0.34242	0.00486	0.00768	0.00078	0	0.5186	0.63505	1.19499	0.00655	1.19822	0.31148	4.49821	2.19895	0.01194	0	0.24415	0	0	0.0154	0.01772	0.35498	0	0.00489	0.00941
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_510	0	7.62598	0.00342	0	0	0	0.00376	0	0.00244	0	0	0.95234	0	0.00205	0	0	0	0.00171	0	0	0	2.67427	0	0.01158	0.99773	0.0543	0	0	0.36369	0	0	0	0	2.41273	0	0	0.00229	4.50384	0	0	0.27586	0	0	0.19908	0	0.30215	0.01387	0	0	0	0	0	0	0	0	0.10288	0	0	0	0	0	0	0	0	0	0	5e-04	0	0	0	0.00554	0.00067	0	0	0.15202	0	0	0.32321	0	0	0	0	0	0	1.45819	0	0	0	0	0	0	0	0	0	0.11015	0	0	0	0	0.00491	0	0	0.2853	0	0	0.29804	0	0	0.69636	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_251	0	1.95035	0	0.28036	0	0	0	0	0	0	0.02559	0.35663	0.07631	0.02436	0	0	0	0	0.00598	0	0	0	0.04447	0	0.04603	0.00111	0.06073	0	0	0	0	0.07297	0	0	0	0	0.00955	1.83058	0	0.18804	0	0	0	0	0	0.15243	0.05628	0.01201	0.06365	0.15661	0.00152	0	0	0.02198	0	0	0	0.38831	0	0.00217	2.49469	0	0.37947	0.01638	0	0.03958	0	0.00205	0	0	0	0.00106	0.00298	0.12035	0	0	0.03142	0	0	0.14126	0	0	0	0	0.09922	0	0	0.01751	0	0.24631	0	0.15892	0.0662	0.0034	0.14032	0.05138	0.10691	0	0	0	0	0	0	0	0.46657	0	0.25749	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	0	0.7074	2.63096	0.00074	2.82305	1.0997	1.12954	0	0.26317	0.01247	0.12783	0.3842	1.57448	10.25183	0.09749	1.05932	1.66276	0.25146	0.007	0	0.0298	5.23514	0.09261	1.74028	0.56179	1.85564	0.0166	0	0.05299	0.00204	0	0.39682	0.00568	0	0.38588	0.00143	0.26455	1.82682	0.44302	0.22867	1.68409	3.7237	1.09765	0.67685	0	3.20426	2.3625	0.01436	0.01222	0.01466	1.23193	0.67068	0.38586	2.69303	0.62639	0.00026	0.07985	0	0.00617	4.56113	2.29464	0.0029	0.05818	5.28698	0.00836	0.51292	1.52116	0.00192	0	0.00347	0.01193	0.03634	2.88935	0.98513	0.04702	0.28183	0.08253	2.8054	0	0.11802	0	0	0.13662	0.02898	2.31107	0.10104	1.78246	5.05838	1.02623	0.14962	0.00048	0.06849	0.00216	0.00124	0.004	0.02103	2.85499	1.62037	0.1416	2.38497	1.1722	0.55489	0.01738	3.25782	0.04132	0.21054	0.10372	0	0.07784	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	0	0.66186	0	0.71802	0	0	15.47261	0.01318	0.29993	0.02851	0	1.47111	1.35842	0	0	0.45768	0	0	0	0	0.12777	0.62546	0	0.07159	2.59572	0.34311	0.12639	0.0297	3.36736	0.0161	0	0.11485	0	0	0.00492	0	0.00961	1.32101	1.67691	0.00999	0.01558	0.01079	0	3.47744	0.00248	0.17958	0	0	0	0	0	5.35462	0	0.15101	0.0031	0	0.00318	0.13301	0	0	0	0.0015	0	0	0.00288	0	0	0	0	0	0	0	0	0	0.43219	0	0	0.00806	0.01102	8.04514	0	0.01075	0.00159	0.86171	0	0	6.08191	0	0.1835	0	0.00053	0	0	0.01556	0	0	0.28006	0.06171	0	12.15573	0	0.00076	1.41955	0	0.03294	9.28579	0.03092	0	2.74371	0.01012
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum	0	0.61902	0.07517	1.49223	0.41729	0.55735	0.62925	0.02645	0	0.78372	0	0.29649	0.71554	0.02448	0.00178	0	0.02933	0.18103	0.00487	0	0.60522	6.16099	3.91589	0.31482	0.09569	2.4633	0.01851	0.01536	0.31054	3.21258	0.00118	0.03098	0.00366	0.88281	0.00687	0.01413	0.05482	1.08098	0.14334	1.0201	2.23467	0.04219	0.56963	0.07964	0	0.08582	0.02903	0.44044	0.03543	0	0.3439	0.03452	0.00395	0.46841	0.06843	7.596	0.95112	0.87483	0	0.03885	0.18734	0	0	0	0	0	0.14709	0.00687	0.00465	0.03827	0	0	0	0.16947	0.0276	0.49781	0.0163	31.40481	0.00451	0.21744	0	0	0	0.34452	1.48139	0.93975	0	0.00664	0.05805	0	0	0.00922	0	0	0.00592	0	0.4311	0.0078	0.0072	1.3719	0.00989	0.27224	0	0.02422	0.06381	0.19334	0.00451	3.38399	4.49351	0.15381
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sp_HMSC71H05	0	0.5223	0.20015	0	0	0.02714	0	0	0	0	0	0.02498	0	0.06017	0.02859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02882	0.00025	0	0.00915	0	0	0.19448	0	0	0.01404	0	0.00421	0	0	0	0.03221	0	0.00076	0	0	0.07562	0	0	0	0	0	0	0	0	0.00534	0	0	7e-04	0	0	0	0	0	0	0	0	0	0	0	0.00446	0	0	0	0	0	0	0	0	0.01088	0	0	0	0	0.00211	0	0.00338	0	0.05483	0.01211	0	0	0	0	0	0	0	0	0.00806	0	0	0	0.06833	0.01064	0.02086
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum	0	0.40993	2.43144	15.17227	0	2.00301	0.00036	2.22295	11.38826	0.35313	0.00023	0.2177	0.17379	0.01208	0.93997	0.01464	0.00422	0.07009	0.12337	0.00667	0.01252	1.95208	2.08648	0.01067	0.4026	0.6072	0.21443	0.01285	13.32687	0.02066	0.00594	0.43058	0.00011	0.00614	0.53634	0.00357	0.03416	0.78995	0.78649	0.04481	0.69568	2.26359	1.35092	1.00762	0.00228	0.00212	0.16587	0	0.20233	0	0.92566	0.27056	0.01181	0.20133	0.0231	6.29838	0.02414	0.58625	0.16087	0.0125	0.00289	0	0.00204	0	0	0.00961	0.05282	1.21818	0	0.22059	0.02984	0.0128	0.03683	0.01915	0.9405	0.00125	0.00798	3.94668	0.00256	0	0	0	0.12976	0.69445	8.42213	0	0.58719	0	0.01871	0	0	0.1031	0	0	0	0	0.00064	0.00181	0	0.00737	0.00348	0	0	0.0102	6.60938	2.1721	0.00469	0.59331	1.61482	2.0175
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	0	0.25476	0.06059	0	0	0.02732	0	0	0	0	0	0.0299	0	0.01288	0.07591	0	0	0.03219	0	0	0	0.01213	0	0	0	0	0	0	0	0	0	0.0709	0.00165	0	0.00249	0	0.0589	0.1628	0.00119	0	0.0105	0	0.00317	0	0	0.01845	0.02801	0	0.00257	0	0.01904	0.09092	0	0	0	0	0	0	0.04402	0	0.00335	0	0	0	0.00378	0	0	0	0	0	0	0	0	0	0	0.01793	0	0	0	0	0	0	0	0	0	0	0	0	0.77167	0.00142	0	0.00421	0.03047	0.0113	0	0	0	0	0.00248	0	0	0	0	0.05532	0	0.01938	0	0.01706	0.00467	0.10806
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_528	0	0.17596	0	0	0	0	0.14386	0	0	0	0	0.06658	0.00318	0	0	0	0	0.02754	0	0	0	0.05041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13937	0.95258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00784	0	0	0	0.07526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28713	0	0	0	0.00651	0	0.00153	0	0	0	0.01928
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium	0	0.1198	0.00444	0.69219	0.14571	0	0.53695	0.03969	0	0	0	0.01736	0	0	0	0	0	0.00485	0	0	0.02315	0	0.12525	0.02608	0.40474	0.07556	0.09921	0	0	0	0	0	0	0	0	0	0.00155	0.12266	0.36283	0	0.16018	0	0	0.00325	0	0	0	0.02196	0	0.02429	0	0.2648	0	0.01154	0.00833	0	0.00051	0	0	0.08988	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07639	0	0.00369	0	0.46576	0	0.14167	0	0	0	0.0034	0	0	0	0	0	0.09342	0	0	0.19996	0	0	0	0.04672	0.01492	0	0.37827	0	0	0.68113	0.3035	0	0	0.64541	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	0	0.10074	0	0.03768	0	0	0.01585	0	0	0.1554	0	0.16899	0.00584	0.02784	0	0	0	0	0.01772	0.65187	0	0	0	0.00213	0.26054	0.00755	0.01546	0	0.01029	0	0	0	0.13969	0.21837	0.03698	0	0.0022	0.11593	0.60023	0	0.12261	0.03706	0	0	0	0.03003	0.17937	0.00186	0.0203	0	0	0	0.18039	0.06606	0	0	0	0	0.00565	0	0.00255	0.10487	0	0	0.63232	0	0	0.15001	0.00177	0.05669	0	0	0	0.3344	0.01159	0	0	0.00164	0	0	0.71771	0	0.23799	0	0	0	0.10266	0	0	0	0	0.19297	0.00848	0	0	0.30428	0.16937	0	0.13264	0.00432	0.04235	0.12834	0.02358	0.03581	0	0	0.02082	0.03163	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471	0	0.05677	0	0.16129	0.00031	0	0	0.05614	0	0.00159	0	0.08155	1.04602	0.15238	0.00098	0	0	0.00436	0	0	0	0	0	0.00069	0.09035	0.01359	0	0.04543	0	0.00352	0	0	0.00021	0	0	0	0	0.16019	0.04317	0	0.00029	0.00052	0	0.00096	0	0	0	0	0	0	0.15411	0.01564	0.03178	0.38218	0	0	0	0.03247	0	0	0.11017	0.24419	0.02139	0	0	0.00251	0	0	0	0	0	0	0	0	0.00731	0	0	0.04511	0	0	0	0.05588	0.00335	0.00254	0.02623	0.00384	0	0.0052	1.50572	0	0	0.00025	0	0	0.00117	0	0	0.0041	0.00447	0	0.31729	0.00861	0.00072	0	0	0.07323	0.00021	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	0	0.03861	0	0	0.05976	0	0	0.01701	0	0.00535	0.1651	0.05309	0.0239	0.25965	0.01086	0	0.0116	0	0.09547	0.00139	0	0	0	0	0	0.10287	0.05442	0.0048	0	0	0	0.01127	0.03691	0.00863	0	0.02846	0.11676	0.07613	0.07017	0.10192	0	0.00609	0	0	0	0.08222	0.23963	0.01415	0.0088	0	0	0.00063	0.17068	0.12703	0	0	0	0.02876	0.01292	0.02008	0.08334	0.86601	0.04448	0	0.27544	0.15291	0.21856	0	0	0.00372	0	0.48049	0	0.03624	0.00292	0	0	0.01225	0.0036	0	0.29949	0.01324	0.0621	0.00333	0.00253	0.20468	0.01861	0.05809	0.03452	0.00096	0.00031	0.0343	0.07371	0	0.02199	0.04515	0.05901	0.00157	0.14053	0.00125	0.21005	0.01144	0.13278	0.08545	0.30435	0.00076	0.0116	0.00693	0.03091	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	0	0.03425	0.01039	0	0	0	0	0	0	0	0.0044	0	0	0	0.01327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0.02477	0.00131	0	0	0	0	0	0	0.0017	0.01759	0.00329	0	0	0	0.00342	0	0	0	0	0	0	0	0.00778	0.00385	0	0	0.00466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00556	0	0	0	0	0.01026	0	0	0.0379	0	0.00171	0	0	0	0	0	0	0	0	0	0	0.00436	0	0.37166	0.0027	0.00177	0	0	0	0
